"pair_id","split_original","split_stratified","split_family_ood","source_family","source_kind","input_png","mask_png","density_npy","direction_xy_npy","direction_axis_npy","direction_confidence_npy","boundary_png","centerline_png","color_layer_png","path_order_npy","path_order_preview_png","stitch_type_heuristic_png","entry_exit_keypoints_json","entry_exit_preview_png","direction_axis_preview_png","source_dst","segments","mask_pixels","mask_ratio","mean_direction_confidence","low_direction_confidence_ratio","width_mm","height_mm","aspect_ratio","mm_per_px_est","qa_flags","canonical_split","leakage_if_using_old_pretrain","axis_valid_mask_png","cleaned_color_layer_png","cleaned_color_layer_preview_png","segment_id_map_npy","endpoint_heatmap_npy","entry_exit_per_segment_json","path_graph_json","geometry_graph_preview_png","axis_valid_pixels","axis_valid_coverage_on_mask","path_graph_nodes","path_graph_edges","color_island_removed_pixels","dataset2_qa_flags"
"dst3322_00066_Z2CC0976","train","train","ood_val","Z","dst_rendered","images\dst3322_00066_Z2CC0976.png","labels\dst3322_00066_Z2CC0976_mask.png","labels\dst3322_00066_Z2CC0976_density.npy","labels\dst3322_00066_Z2CC0976_direction_xy.npy","labels\dst3322_00066_Z2CC0976_direction_axis.npy","labels\dst3322_00066_Z2CC0976_direction_confidence.npy","labels\dst3322_00066_Z2CC0976_boundary.png","labels\dst3322_00066_Z2CC0976_centerline.png","labels\dst3322_00066_Z2CC0976_color_layer.png","labels\dst3322_00066_Z2CC0976_path_order.npy","previews\dst3322_00066_Z2CC0976_path_order_preview.png","labels\dst3322_00066_Z2CC0976_stitch_type_heuristic.png","labels\dst3322_00066_Z2CC0976_entry_exit_keypoints.json","previews\dst3322_00066_Z2CC0976_entry_exit_preview.png","previews\dst3322_00066_Z2CC0976_direction_axis_preview.png","external/raw_embroidery/Z2CC0976.DST","7076","24226","0.369659","0.17994","0.685214","75.1","76.5","1.018642","0.335526","weak_direction_label","train","False","labels\dst3322_00066_Z2CC0976_axis_valid_mask.png","labels\dst3322_00066_Z2CC0976_cleaned_color_layer.png","previews\dst3322_00066_Z2CC0976_cleaned_color_layer_preview.png","labels\dst3322_00066_Z2CC0976_segment_id_map.npy","labels\dst3322_00066_Z2CC0976_endpoint_heatmap.npy","graphs\dst3322_00066_Z2CC0976_entry_exit_per_segment.json","graphs\dst3322_00066_Z2CC0976_path_graph.json","previews\dst3322_00066_Z2CC0976_geometry_graph_preview.png","7626","0.314786","34","136","50","color_islands_cleaned|weak_direction_label"
"dst3322_00067_PLFL2030","train","test","train","PLFL","dst_rendered","images\dst3322_00067_PLFL2030.png","labels\dst3322_00067_PLFL2030_mask.png","labels\dst3322_00067_PLFL2030_density.npy","labels\dst3322_00067_PLFL2030_direction_xy.npy","labels\dst3322_00067_PLFL2030_direction_axis.npy","labels\dst3322_00067_PLFL2030_direction_confidence.npy","labels\dst3322_00067_PLFL2030_boundary.png","labels\dst3322_00067_PLFL2030_centerline.png","labels\dst3322_00067_PLFL2030_color_layer.png","labels\dst3322_00067_PLFL2030_path_order.npy","previews\dst3322_00067_PLFL2030_path_order_preview.png","labels\dst3322_00067_PLFL2030_stitch_type_heuristic.png","labels\dst3322_00067_PLFL2030_entry_exit_keypoints.json","previews\dst3322_00067_PLFL2030_entry_exit_preview.png","previews\dst3322_00067_PLFL2030_direction_axis_preview.png","external/raw_embroidery/PLFL2030.DST","9548","16591","0.253159","0.140541","0.787475","67.9","101.3","1.4919","0.444298","weak_direction_label","train","False","labels\dst3322_00067_PLFL2030_axis_valid_mask.png","labels\dst3322_00067_PLFL2030_cleaned_color_layer.png","previews\dst3322_00067_PLFL2030_cleaned_color_layer_preview.png","labels\dst3322_00067_PLFL2030_segment_id_map.npy","labels\dst3322_00067_PLFL2030_endpoint_heatmap.npy","graphs\dst3322_00067_PLFL2030_entry_exit_per_segment.json","graphs\dst3322_00067_PLFL2030_path_graph.json","previews\dst3322_00067_PLFL2030_geometry_graph_preview.png","3526","0.212525","32","128","28","color_islands_cleaned|weak_direction_label"
"dst3322_00068_CHIB1026","train","train","train","CHIB","dst_rendered","images\dst3322_00068_CHIB1026.png","labels\dst3322_00068_CHIB1026_mask.png","labels\dst3322_00068_CHIB1026_density.npy","labels\dst3322_00068_CHIB1026_direction_xy.npy","labels\dst3322_00068_CHIB1026_direction_axis.npy","labels\dst3322_00068_CHIB1026_direction_confidence.npy","labels\dst3322_00068_CHIB1026_boundary.png","labels\dst3322_00068_CHIB1026_centerline.png","labels\dst3322_00068_CHIB1026_color_layer.png","labels\dst3322_00068_CHIB1026_path_order.npy","previews\dst3322_00068_CHIB1026_path_order_preview.png","labels\dst3322_00068_CHIB1026_stitch_type_heuristic.png","labels\dst3322_00068_CHIB1026_entry_exit_keypoints.json","previews\dst3322_00068_CHIB1026_entry_exit_preview.png","previews\dst3322_00068_CHIB1026_direction_axis_preview.png","external/raw_embroidery/CHIB1026.DST","10959","11880","0.181274","0.201504","0.523148","234.7","189.9","1.235914","1.029386","weak_direction_label","test","True","labels\dst3322_00068_CHIB1026_axis_valid_mask.png","labels\dst3322_00068_CHIB1026_cleaned_color_layer.png","previews\dst3322_00068_CHIB1026_cleaned_color_layer_preview.png","labels\dst3322_00068_CHIB1026_segment_id_map.npy","labels\dst3322_00068_CHIB1026_endpoint_heatmap.npy","graphs\dst3322_00068_CHIB1026_entry_exit_per_segment.json","graphs\dst3322_00068_CHIB1026_path_graph.json","previews\dst3322_00068_CHIB1026_geometry_graph_preview.png","5665","0.476852","22","88","27","color_islands_cleaned|weak_direction_label"
"dst3322_00069_0706","train","train","train","070","dst_rendered","images\dst3322_00069_0706.png","labels\dst3322_00069_0706_mask.png","labels\dst3322_00069_0706_density.npy","labels\dst3322_00069_0706_direction_xy.npy","labels\dst3322_00069_0706_direction_axis.npy","labels\dst3322_00069_0706_direction_confidence.npy","labels\dst3322_00069_0706_boundary.png","labels\dst3322_00069_0706_centerline.png","labels\dst3322_00069_0706_color_layer.png","labels\dst3322_00069_0706_path_order.npy","previews\dst3322_00069_0706_path_order_preview.png","labels\dst3322_00069_0706_stitch_type_heuristic.png","labels\dst3322_00069_0706_entry_exit_keypoints.json","previews\dst3322_00069_0706_entry_exit_preview.png","previews\dst3322_00069_0706_direction_axis_preview.png","external/raw_embroidery/0706.dst","31134","17413","0.265701","0.108698","0.842417","110.6","161.1","1.4566","0.706579","weak_direction_label|high_complexity","train","False","labels\dst3322_00069_0706_axis_valid_mask.png","labels\dst3322_00069_0706_cleaned_color_layer.png","previews\dst3322_00069_0706_cleaned_color_layer_preview.png","labels\dst3322_00069_0706_segment_id_map.npy","labels\dst3322_00069_0706_endpoint_heatmap.npy","graphs\dst3322_00069_0706_entry_exit_per_segment.json","graphs\dst3322_00069_0706_path_graph.json","previews\dst3322_00069_0706_geometry_graph_preview.png","2744","0.157583","67","268","191","color_islands_cleaned|high_complexity|weak_direction_label"
"dst3322_00070_BOSP1002","train","train","train","BOSP","dst_rendered","images\dst3322_00070_BOSP1002.png","labels\dst3322_00070_BOSP1002_mask.png","labels\dst3322_00070_BOSP1002_density.npy","labels\dst3322_00070_BOSP1002_direction_xy.npy","labels\dst3322_00070_BOSP1002_direction_axis.npy","labels\dst3322_00070_BOSP1002_direction_confidence.npy","labels\dst3322_00070_BOSP1002_boundary.png","labels\dst3322_00070_BOSP1002_centerline.png","labels\dst3322_00070_BOSP1002_color_layer.png","labels\dst3322_00070_BOSP1002_path_order.npy","previews\dst3322_00070_BOSP1002_path_order_preview.png","labels\dst3322_00070_BOSP1002_stitch_type_heuristic.png","labels\dst3322_00070_BOSP1002_entry_exit_keypoints.json","previews\dst3322_00070_BOSP1002_entry_exit_preview.png","previews\dst3322_00070_BOSP1002_direction_axis_preview.png","external/raw_embroidery/BOSP1002.DST","4439","5931","0.0905","0.094732","0.918058","229.7","229.2","1.002182","1.007456","sparse_mask|weak_direction_label","train","False","labels\dst3322_00070_BOSP1002_axis_valid_mask.png","labels\dst3322_00070_BOSP1002_cleaned_color_layer.png","previews\dst3322_00070_BOSP1002_cleaned_color_layer_preview.png","labels\dst3322_00070_BOSP1002_segment_id_map.npy","labels\dst3322_00070_BOSP1002_endpoint_heatmap.npy","graphs\dst3322_00070_BOSP1002_entry_exit_per_segment.json","graphs\dst3322_00070_BOSP1002_path_graph.json","previews\dst3322_00070_BOSP1002_geometry_graph_preview.png","486","0.081942","2","2","0","sparse_mask|weak_direction_label"
"dst3322_00071_CHIA2002","train","train","train","CHIA","dst_rendered","images\dst3322_00071_CHIA2002.png","labels\dst3322_00071_CHIA2002_mask.png","labels\dst3322_00071_CHIA2002_density.npy","labels\dst3322_00071_CHIA2002_direction_xy.npy","labels\dst3322_00071_CHIA2002_direction_axis.npy","labels\dst3322_00071_CHIA2002_direction_confidence.npy","labels\dst3322_00071_CHIA2002_boundary.png","labels\dst3322_00071_CHIA2002_centerline.png","labels\dst3322_00071_CHIA2002_color_layer.png","labels\dst3322_00071_CHIA2002_path_order.npy","previews\dst3322_00071_CHIA2002_path_order_preview.png","labels\dst3322_00071_CHIA2002_stitch_type_heuristic.png","labels\dst3322_00071_CHIA2002_entry_exit_keypoints.json","previews\dst3322_00071_CHIA2002_entry_exit_preview.png","previews\dst3322_00071_CHIA2002_direction_axis_preview.png","external/raw_embroidery/CHIA2002.DST","2534","9237","0.140945","0.130498","0.774386","89.3","62.5","1.4288","0.391667","weak_direction_label","val","True","labels\dst3322_00071_CHIA2002_axis_valid_mask.png","labels\dst3322_00071_CHIA2002_cleaned_color_layer.png","previews\dst3322_00071_CHIA2002_cleaned_color_layer_preview.png","labels\dst3322_00071_CHIA2002_segment_id_map.npy","labels\dst3322_00071_CHIA2002_endpoint_heatmap.npy","graphs\dst3322_00071_CHIA2002_entry_exit_per_segment.json","graphs\dst3322_00071_CHIA2002_path_graph.json","previews\dst3322_00071_CHIA2002_geometry_graph_preview.png","2084","0.225614","1","0","0","weak_direction_label"
"dst3322_00072_d2591","train","train","ood_test","d","dst_rendered","images\dst3322_00072_d2591.png","labels\dst3322_00072_d2591_mask.png","labels\dst3322_00072_d2591_density.npy","labels\dst3322_00072_d2591_direction_xy.npy","labels\dst3322_00072_d2591_direction_axis.npy","labels\dst3322_00072_d2591_direction_confidence.npy","labels\dst3322_00072_d2591_boundary.png","labels\dst3322_00072_d2591_centerline.png","labels\dst3322_00072_d2591_color_layer.png","labels\dst3322_00072_d2591_path_order.npy","previews\dst3322_00072_d2591_path_order_preview.png","labels\dst3322_00072_d2591_stitch_type_heuristic.png","labels\dst3322_00072_d2591_entry_exit_keypoints.json","previews\dst3322_00072_d2591_entry_exit_preview.png","previews\dst3322_00072_d2591_direction_axis_preview.png","external/raw_embroidery/d2591.dst","4465","13807","0.210678","0.149188","0.776997","100.4","97.6","1.028689","0.440351","weak_direction_label","train","False","labels\dst3322_00072_d2591_axis_valid_mask.png","labels\dst3322_00072_d2591_cleaned_color_layer.png","previews\dst3322_00072_d2591_cleaned_color_layer_preview.png","labels\dst3322_00072_d2591_segment_id_map.npy","labels\dst3322_00072_d2591_endpoint_heatmap.npy","graphs\dst3322_00072_d2591_entry_exit_per_segment.json","graphs\dst3322_00072_d2591_path_graph.json","previews\dst3322_00072_d2591_geometry_graph_preview.png","3079","0.223003","37","148","18","color_islands_cleaned|weak_direction_label"
"dst3322_00073_PLFL2024","train","val","train","PLFL","dst_rendered","images\dst3322_00073_PLFL2024.png","labels\dst3322_00073_PLFL2024_mask.png","labels\dst3322_00073_PLFL2024_density.npy","labels\dst3322_00073_PLFL2024_direction_xy.npy","labels\dst3322_00073_PLFL2024_direction_axis.npy","labels\dst3322_00073_PLFL2024_direction_confidence.npy","labels\dst3322_00073_PLFL2024_boundary.png","labels\dst3322_00073_PLFL2024_centerline.png","labels\dst3322_00073_PLFL2024_color_layer.png","labels\dst3322_00073_PLFL2024_path_order.npy","previews\dst3322_00073_PLFL2024_path_order_preview.png","labels\dst3322_00073_PLFL2024_stitch_type_heuristic.png","labels\dst3322_00073_PLFL2024_entry_exit_keypoints.json","previews\dst3322_00073_PLFL2024_entry_exit_preview.png","previews\dst3322_00073_PLFL2024_direction_axis_preview.png","external/raw_embroidery/PLFL2024.DST","9628","20663","0.315292","0.189297","0.631757","93.7","83.0","1.128916","0.410965","weak_direction_label","train","False","labels\dst3322_00073_PLFL2024_axis_valid_mask.png","labels\dst3322_00073_PLFL2024_cleaned_color_layer.png","previews\dst3322_00073_PLFL2024_cleaned_color_layer_preview.png","labels\dst3322_00073_PLFL2024_segment_id_map.npy","labels\dst3322_00073_PLFL2024_endpoint_heatmap.npy","graphs\dst3322_00073_PLFL2024_entry_exit_per_segment.json","graphs\dst3322_00073_PLFL2024_path_graph.json","previews\dst3322_00073_PLFL2024_geometry_graph_preview.png","7609","0.368243","29","116","16","color_islands_cleaned|weak_direction_label"
"dst3322_00074_CMX155F","train","train","train","CMX","dst_rendered","images\dst3322_00074_CMX155F.png","labels\dst3322_00074_CMX155F_mask.png","labels\dst3322_00074_CMX155F_density.npy","labels\dst3322_00074_CMX155F_direction_xy.npy","labels\dst3322_00074_CMX155F_direction_axis.npy","labels\dst3322_00074_CMX155F_direction_confidence.npy","labels\dst3322_00074_CMX155F_boundary.png","labels\dst3322_00074_CMX155F_centerline.png","labels\dst3322_00074_CMX155F_color_layer.png","labels\dst3322_00074_CMX155F_path_order.npy","previews\dst3322_00074_CMX155F_path_order_preview.png","labels\dst3322_00074_CMX155F_stitch_type_heuristic.png","labels\dst3322_00074_CMX155F_entry_exit_keypoints.json","previews\dst3322_00074_CMX155F_entry_exit_preview.png","previews\dst3322_00074_CMX155F_direction_axis_preview.png","external/raw_embroidery/CMX155F.dst","37136","13584","0.207275","0.074767","0.956567","374.2","501.2","1.339391","2.198246","weak_direction_label|high_complexity","train","False","labels\dst3322_00074_CMX155F_axis_valid_mask.png","labels\dst3322_00074_CMX155F_cleaned_color_layer.png","previews\dst3322_00074_CMX155F_cleaned_color_layer_preview.png","labels\dst3322_00074_CMX155F_segment_id_map.npy","labels\dst3322_00074_CMX155F_endpoint_heatmap.npy","graphs\dst3322_00074_CMX155F_entry_exit_per_segment.json","graphs\dst3322_00074_CMX155F_path_graph.json","previews\dst3322_00074_CMX155F_geometry_graph_preview.png","590","0.043433","2","2","0","high_complexity|low_axis_valid_coverage|weak_direction_label"
"dst3322_00075_Bord4016","train","train","ood_val","Bord","dst_rendered","images\dst3322_00075_Bord4016.png","labels\dst3322_00075_Bord4016_mask.png","labels\dst3322_00075_Bord4016_density.npy","labels\dst3322_00075_Bord4016_direction_xy.npy","labels\dst3322_00075_Bord4016_direction_axis.npy","labels\dst3322_00075_Bord4016_direction_confidence.npy","labels\dst3322_00075_Bord4016_boundary.png","labels\dst3322_00075_Bord4016_centerline.png","labels\dst3322_00075_Bord4016_color_layer.png","labels\dst3322_00075_Bord4016_path_order.npy","previews\dst3322_00075_Bord4016_path_order_preview.png","labels\dst3322_00075_Bord4016_stitch_type_heuristic.png","labels\dst3322_00075_Bord4016_entry_exit_keypoints.json","previews\dst3322_00075_Bord4016_entry_exit_preview.png","previews\dst3322_00075_Bord4016_direction_axis_preview.png","external/raw_embroidery/Bord4016.dst","20418","11127","0.169785","0.120769","0.882897","152.0","114.4","1.328671","0.666667","weak_direction_label","train","False","labels\dst3322_00075_Bord4016_axis_valid_mask.png","labels\dst3322_00075_Bord4016_cleaned_color_layer.png","previews\dst3322_00075_Bord4016_cleaned_color_layer_preview.png","labels\dst3322_00075_Bord4016_segment_id_map.npy","labels\dst3322_00075_Bord4016_endpoint_heatmap.npy","graphs\dst3322_00075_Bord4016_entry_exit_per_segment.json","graphs\dst3322_00075_Bord4016_path_graph.json","previews\dst3322_00075_Bord4016_geometry_graph_preview.png","1303","0.117103","1","0","149","color_islands_cleaned|weak_direction_label"
"dst3322_00076_BADG3020","train","train","train","BADG","dst_rendered","images\dst3322_00076_BADG3020.png","labels\dst3322_00076_BADG3020_mask.png","labels\dst3322_00076_BADG3020_density.npy","labels\dst3322_00076_BADG3020_direction_xy.npy","labels\dst3322_00076_BADG3020_direction_axis.npy","labels\dst3322_00076_BADG3020_direction_confidence.npy","labels\dst3322_00076_BADG3020_boundary.png","labels\dst3322_00076_BADG3020_centerline.png","labels\dst3322_00076_BADG3020_color_layer.png","labels\dst3322_00076_BADG3020_path_order.npy","previews\dst3322_00076_BADG3020_path_order_preview.png","labels\dst3322_00076_BADG3020_stitch_type_heuristic.png","labels\dst3322_00076_BADG3020_entry_exit_keypoints.json","previews\dst3322_00076_BADG3020_entry_exit_preview.png","previews\dst3322_00076_BADG3020_direction_axis_preview.png","external/raw_embroidery/BADG3020.DST","13943","30607","0.467026","0.113614","0.840527","71.5","93.3","1.304895","0.409211","weak_direction_label","train","False","labels\dst3322_00076_BADG3020_axis_valid_mask.png","labels\dst3322_00076_BADG3020_cleaned_color_layer.png","previews\dst3322_00076_BADG3020_cleaned_color_layer_preview.png","labels\dst3322_00076_BADG3020_segment_id_map.npy","labels\dst3322_00076_BADG3020_endpoint_heatmap.npy","graphs\dst3322_00076_BADG3020_entry_exit_per_segment.json","graphs\dst3322_00076_BADG3020_path_graph.json","previews\dst3322_00076_BADG3020_geometry_graph_preview.png","4881","0.159473","5","20","0","weak_direction_label"
"dst3322_00077_BOSP2011","train","train","train","BOSP","dst_rendered","images\dst3322_00077_BOSP2011.png","labels\dst3322_00077_BOSP2011_mask.png","labels\dst3322_00077_BOSP2011_density.npy","labels\dst3322_00077_BOSP2011_direction_xy.npy","labels\dst3322_00077_BOSP2011_direction_axis.npy","labels\dst3322_00077_BOSP2011_direction_confidence.npy","labels\dst3322_00077_BOSP2011_boundary.png","labels\dst3322_00077_BOSP2011_centerline.png","labels\dst3322_00077_BOSP2011_color_layer.png","labels\dst3322_00077_BOSP2011_path_order.npy","previews\dst3322_00077_BOSP2011_path_order_preview.png","labels\dst3322_00077_BOSP2011_stitch_type_heuristic.png","labels\dst3322_00077_BOSP2011_entry_exit_keypoints.json","previews\dst3322_00077_BOSP2011_entry_exit_preview.png","previews\dst3322_00077_BOSP2011_direction_axis_preview.png","external/raw_embroidery/BOSP2011.DST","1861","18138","0.276764","0.176061","0.609108","57.3","55.9","1.025045","0.251316","weak_direction_label","train","False","labels\dst3322_00077_BOSP2011_axis_valid_mask.png","labels\dst3322_00077_BOSP2011_cleaned_color_layer.png","previews\dst3322_00077_BOSP2011_cleaned_color_layer_preview.png","labels\dst3322_00077_BOSP2011_segment_id_map.npy","labels\dst3322_00077_BOSP2011_endpoint_heatmap.npy","graphs\dst3322_00077_BOSP2011_entry_exit_per_segment.json","graphs\dst3322_00077_BOSP2011_path_graph.json","previews\dst3322_00077_BOSP2011_geometry_graph_preview.png","7090","0.390892","6","24","0","weak_direction_label"
"dst3322_00078_1008","train","train","train","100","dst_rendered","images\dst3322_00078_1008.png","labels\dst3322_00078_1008_mask.png","labels\dst3322_00078_1008_density.npy","labels\dst3322_00078_1008_direction_xy.npy","labels\dst3322_00078_1008_direction_axis.npy","labels\dst3322_00078_1008_direction_confidence.npy","labels\dst3322_00078_1008_boundary.png","labels\dst3322_00078_1008_centerline.png","labels\dst3322_00078_1008_color_layer.png","labels\dst3322_00078_1008_path_order.npy","previews\dst3322_00078_1008_path_order_preview.png","labels\dst3322_00078_1008_stitch_type_heuristic.png","labels\dst3322_00078_1008_entry_exit_keypoints.json","previews\dst3322_00078_1008_entry_exit_preview.png","previews\dst3322_00078_1008_direction_axis_preview.png","external/raw_embroidery/1008.dst","19231","25914","0.395416","0.161766","0.672841","96.8","114.9","1.186983","0.503947","weak_direction_label","train","False","labels\dst3322_00078_1008_axis_valid_mask.png","labels\dst3322_00078_1008_cleaned_color_layer.png","previews\dst3322_00078_1008_cleaned_color_layer_preview.png","labels\dst3322_00078_1008_segment_id_map.npy","labels\dst3322_00078_1008_endpoint_heatmap.npy","graphs\dst3322_00078_1008_entry_exit_per_segment.json","graphs\dst3322_00078_1008_path_graph.json","previews\dst3322_00078_1008_geometry_graph_preview.png","8478","0.327159","24","96","177","color_islands_cleaned|weak_direction_label"
"dst3322_00079_BADG3005","train","train","train","BADG","dst_rendered","images\dst3322_00079_BADG3005.png","labels\dst3322_00079_BADG3005_mask.png","labels\dst3322_00079_BADG3005_density.npy","labels\dst3322_00079_BADG3005_direction_xy.npy","labels\dst3322_00079_BADG3005_direction_axis.npy","labels\dst3322_00079_BADG3005_direction_confidence.npy","labels\dst3322_00079_BADG3005_boundary.png","labels\dst3322_00079_BADG3005_centerline.png","labels\dst3322_00079_BADG3005_color_layer.png","labels\dst3322_00079_BADG3005_path_order.npy","previews\dst3322_00079_BADG3005_path_order_preview.png","labels\dst3322_00079_BADG3005_stitch_type_heuristic.png","labels\dst3322_00079_BADG3005_entry_exit_keypoints.json","previews\dst3322_00079_BADG3005_entry_exit_preview.png","previews\dst3322_00079_BADG3005_direction_axis_preview.png","external/raw_embroidery/BADG3005.DST","8103","31935","0.487289","0.211173","0.570628","72.3","72.1","1.002774","0.317105","weak_direction_label","train","False","labels\dst3322_00079_BADG3005_axis_valid_mask.png","labels\dst3322_00079_BADG3005_cleaned_color_layer.png","previews\dst3322_00079_BADG3005_cleaned_color_layer_preview.png","labels\dst3322_00079_BADG3005_segment_id_map.npy","labels\dst3322_00079_BADG3005_endpoint_heatmap.npy","graphs\dst3322_00079_BADG3005_entry_exit_per_segment.json","graphs\dst3322_00079_BADG3005_path_graph.json","previews\dst3322_00079_BADG3005_geometry_graph_preview.png","13712","0.429372","3","6","0","weak_direction_label"
"dst3322_00080_d2972","train","train","ood_test","d","dst_rendered","images\dst3322_00080_d2972.png","labels\dst3322_00080_d2972_mask.png","labels\dst3322_00080_d2972_density.npy","labels\dst3322_00080_d2972_direction_xy.npy","labels\dst3322_00080_d2972_direction_axis.npy","labels\dst3322_00080_d2972_direction_confidence.npy","labels\dst3322_00080_d2972_boundary.png","labels\dst3322_00080_d2972_centerline.png","labels\dst3322_00080_d2972_color_layer.png","labels\dst3322_00080_d2972_path_order.npy","previews\dst3322_00080_d2972_path_order_preview.png","labels\dst3322_00080_d2972_stitch_type_heuristic.png","labels\dst3322_00080_d2972_entry_exit_keypoints.json","previews\dst3322_00080_d2972_entry_exit_preview.png","previews\dst3322_00080_d2972_direction_axis_preview.png","external/raw_embroidery/d2972.dst","6598","18410","0.280914","0.150128","0.725856","69.3","98.6","1.422799","0.432456","weak_direction_label","test","True","labels\dst3322_00080_d2972_axis_valid_mask.png","labels\dst3322_00080_d2972_cleaned_color_layer.png","previews\dst3322_00080_d2972_cleaned_color_layer_preview.png","labels\dst3322_00080_d2972_segment_id_map.npy","labels\dst3322_00080_d2972_endpoint_heatmap.npy","graphs\dst3322_00080_d2972_entry_exit_per_segment.json","graphs\dst3322_00080_d2972_path_graph.json","previews\dst3322_00080_d2972_geometry_graph_preview.png","5047","0.274144","46","184","258","color_islands_cleaned|weak_direction_label"
"dst3322_00081_KT0042","train","train","train","米老鼠","dst_rendered","images\dst3322_00081_KT0042.png","labels\dst3322_00081_KT0042_mask.png","labels\dst3322_00081_KT0042_density.npy","labels\dst3322_00081_KT0042_direction_xy.npy","labels\dst3322_00081_KT0042_direction_axis.npy","labels\dst3322_00081_KT0042_direction_confidence.npy","labels\dst3322_00081_KT0042_boundary.png","labels\dst3322_00081_KT0042_centerline.png","labels\dst3322_00081_KT0042_color_layer.png","labels\dst3322_00081_KT0042_path_order.npy","previews\dst3322_00081_KT0042_path_order_preview.png","labels\dst3322_00081_KT0042_stitch_type_heuristic.png","labels\dst3322_00081_KT0042_entry_exit_keypoints.json","previews\dst3322_00081_KT0042_entry_exit_preview.png","previews\dst3322_00081_KT0042_direction_axis_preview.png","external/raw_embroidery/米老鼠KT0042.dst","7896","15502","0.236542","0.169543","0.676042","118.3","81.3","1.455105","0.51886","weak_direction_label","val","True","labels\dst3322_00081_KT0042_axis_valid_mask.png","labels\dst3322_00081_KT0042_cleaned_color_layer.png","previews\dst3322_00081_KT0042_cleaned_color_layer_preview.png","labels\dst3322_00081_KT0042_segment_id_map.npy","labels\dst3322_00081_KT0042_endpoint_heatmap.npy","graphs\dst3322_00081_KT0042_entry_exit_per_segment.json","graphs\dst3322_00081_KT0042_path_graph.json","previews\dst3322_00081_KT0042_geometry_graph_preview.png","5022","0.323958","51","204","523","color_islands_cleaned|weak_direction_label"
"dst3322_00082_CHIC1013","train","train","ood_test","CHIC","dst_rendered","images\dst3322_00082_CHIC1013.png","labels\dst3322_00082_CHIC1013_mask.png","labels\dst3322_00082_CHIC1013_density.npy","labels\dst3322_00082_CHIC1013_direction_xy.npy","labels\dst3322_00082_CHIC1013_direction_axis.npy","labels\dst3322_00082_CHIC1013_direction_confidence.npy","labels\dst3322_00082_CHIC1013_boundary.png","labels\dst3322_00082_CHIC1013_centerline.png","labels\dst3322_00082_CHIC1013_color_layer.png","labels\dst3322_00082_CHIC1013_path_order.npy","previews\dst3322_00082_CHIC1013_path_order_preview.png","labels\dst3322_00082_CHIC1013_stitch_type_heuristic.png","labels\dst3322_00082_CHIC1013_entry_exit_keypoints.json","previews\dst3322_00082_CHIC1013_entry_exit_preview.png","previews\dst3322_00082_CHIC1013_direction_axis_preview.png","external/raw_embroidery/CHIC1013.DST","24786","12114","0.184845","0.082158","0.941885","159.6","243.7","1.526942","1.06886","weak_direction_label","train","False","labels\dst3322_00082_CHIC1013_axis_valid_mask.png","labels\dst3322_00082_CHIC1013_cleaned_color_layer.png","previews\dst3322_00082_CHIC1013_cleaned_color_layer_preview.png","labels\dst3322_00082_CHIC1013_segment_id_map.npy","labels\dst3322_00082_CHIC1013_endpoint_heatmap.npy","graphs\dst3322_00082_CHIC1013_entry_exit_per_segment.json","graphs\dst3322_00082_CHIC1013_path_graph.json","previews\dst3322_00082_CHIC1013_geometry_graph_preview.png","704","0.058115","33","132","208","color_islands_cleaned|weak_direction_label"
"dst3322_00083_0106","train","val","ood_test","010","dst_rendered","images\dst3322_00083_0106.png","labels\dst3322_00083_0106_mask.png","labels\dst3322_00083_0106_density.npy","labels\dst3322_00083_0106_direction_xy.npy","labels\dst3322_00083_0106_direction_axis.npy","labels\dst3322_00083_0106_direction_confidence.npy","labels\dst3322_00083_0106_boundary.png","labels\dst3322_00083_0106_centerline.png","labels\dst3322_00083_0106_color_layer.png","labels\dst3322_00083_0106_path_order.npy","previews\dst3322_00083_0106_path_order_preview.png","labels\dst3322_00083_0106_stitch_type_heuristic.png","labels\dst3322_00083_0106_entry_exit_keypoints.json","previews\dst3322_00083_0106_entry_exit_preview.png","previews\dst3322_00083_0106_direction_axis_preview.png","external/raw_embroidery/0106.DST","6059","23802","0.36319","0.195792","0.596883","204.4","248.0","1.213307","1.087719","weak_direction_label","train","False","labels\dst3322_00083_0106_axis_valid_mask.png","labels\dst3322_00083_0106_cleaned_color_layer.png","previews\dst3322_00083_0106_cleaned_color_layer_preview.png","labels\dst3322_00083_0106_segment_id_map.npy","labels\dst3322_00083_0106_endpoint_heatmap.npy","graphs\dst3322_00083_0106_entry_exit_per_segment.json","graphs\dst3322_00083_0106_path_graph.json","previews\dst3322_00083_0106_geometry_graph_preview.png","9595","0.403117","6","24","11","color_islands_cleaned|weak_direction_label"
